Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
187;4700152457;Nano Today;17480132;6,225;Q1;2016;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
188;12402;MIS Quarterly: Management Information Systems;02767783, 21629730;6,21;Q1;2016;"Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)"
189;14308;Biological Psychiatry;00063223, 18732402;6,204;Q1;2016;Biological Psychiatry (Q1)
190;14305;Systematic Biology;1076836X, 10635157;6,191;Q1;2016;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
191;20635;Journal of Management;01492063, 15571211;6,183;Q1;2016;"Finance (Q1); Strategy and Management (Q1)"
192;18000;American Journal of Respiratory and Critical Care Medicine;1073449X, 15354970;6,137;Q1;2016;"Critical Care and Intensive Care Medicine (Q1); Pulmonary and Respiratory Medicine (Q1)"
193;39139;International Organization;15315088, 00208183;6,105;Q1;2016;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
194;24025;Progress in Neurobiology;18735118, 03010082;6,059;Q1;2016;Neuroscience (miscellaneous) (Q1)
195;29857;Journal of Accounting Research;1475679X, 00218456;6,053;Q1;2016;"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)"
196;20089;Vital and health statistics. Series 10, Data from the National Health Survey;831972;6,017;Q1;2016;"Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1); Statistics and Probability (Q1)"
197;23063;Circulation Research;00097330, 15244571;6,005;Q1;2016;"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1)"
198;22687;Angewandte Chemie - International Edition;14337851, 15213773;5,954;Q1;2016;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
199;23860;Journal of Business Venturing;8839026;5,946;Q1;2016;"Business and International Management (Q1); Management of Technology and Innovation (Q1)"
200;17700156734;Nature Reviews Clinical Oncology;17594782, 17594774;5,942;Q1;2016;Oncology (Q1)
201;25454;Blood;15280020, 00064971;5,919;Q1;2016;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
202;19700200701;Annual Review of Economics;19411383, 19411391;5,899;Q1;2016;Economics and Econometrics (Q1)
203;6200180159;World Psychiatry;17238617;5,885;Q1;2016;Psychiatry and Mental Health (Q1)
204;22330;Organizational Research Methods;15527425, 10944281;5,865;Q1;2016;"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)"
205;14992;Current Opinion in Neurobiology;09594388, 18736882;5,858;Q1;2016;Neuroscience (miscellaneous) (Q1)
206;11300153408;JACC: Cardiovascular Interventions;18767605, 19368798;5,813;Q1;2016;"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1)"
207;16594;Plant Cell;1532298X, 10404651;5,776;Q1;2016;"Cell Biology (Q1); Plant Science (Q1)"
208;14317;Brain;14602156, 00068950;5,737;Q1;2016;"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1)"
209;19700182323;Perspectives on Psychological Science;17456916, 17456924;5,696;Q1;2016;Psychology (miscellaneous) (Q1)
210;22899;Journal of Consumer Research;00935301, 15375277;5,694;Q1;2016;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
211;15623;Human Reproduction Update;14602369, 13554786;5,686;Q1;2016;"Obstetrics and Gynecology (Q1); Reproductive Medicine (Q1)"
212;19584;Annual Review of Public Health;01637525, 15452093;5,685;Q1;2016;"Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
213;13969;Psychological Science in the Public Interest, Supplement;15396053, 15291006;5,681;Q1;2016;Psychology (miscellaneous) (Q1)
214;6400153126;Theoretical Economics;15557561;5,681;Q1;2016;Economics, Econometrics and Finance (miscellaneous) (Q1)
215;14179;Annals of Neurology;15318249, 03645134;5,645;Q1;2016;"Neurology (Q1); Neurology (clinical) (Q1)"
216;21100241219;JACC: Heart Failure;22131787, 22131779;5,634;Q1;2016;Cardiology and Cardiovascular Medicine (Q1)
217;21267;Journal of Allergy and Clinical Immunology;10976825, 00916749;5,618;Q1;2016;"Immunology (Q1); Immunology and Allergy (Q1)"
218;21359;Seminars in Immunology;10445323, 10963618;5,608;Q1;2016;"Immunology (Q1); Immunology and Allergy (Q1)"
219;12812;Personality and Social Psychology Review;10888683, 15327957;5,606;Q1;2016;Social Psychology (Q1)
220;18797;Current Opinion in Immunology;9527915;5,599;Q1;2016;"Immunology (Q1); Immunology and Allergy (Q1)"
221;19900191883;American Economic Journal: Microeconomics;19457669, 19457685;5,596;Q1;2016;Economics, Econometrics and Finance (miscellaneous) (Q1)
222;21100278313;Light: Science and Applications;20477538;5,576;Q1;2016;"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1)"
223;17664;American Journal of Psychiatry;0002953X, 15357228;5,572;Q1;2016;Psychiatry and Mental Health (Q1)
224;17700156408;Nature Reviews Neurology;17594766, 17594758;5,563;Q1;2016;"Cellular and Molecular Neuroscience (Q1); Neurology (clinical) (Q1)"
225;25491;Diabetes Care;19355548, 01495992;5,548;Q1;2016;"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
226;25959;Annales Scientifiques de l'Ecole Normale Superieure;129593;5,531;Q1;2016;Mathematics (miscellaneous) (Q1)
227;13467;Psychological Review;19391471, 0033295X;5,527;Q1;2016;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
228;26769;Astrophysical Journal, Supplement Series;15384365, 00670049;5,495;Q1;2016;"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)"
229;21100248838;Stem Cell Reports;22136711;5,489;Q1;2016;"Biochemistry (Q1); Cell Biology (Q1); Developmental Biology (Q1); Genetics (Q1)"
230;13140;Epidemiologic Reviews;14786729, 0193936X;5,479;Q1;2016;"Epidemiology (Q1); Medicine (miscellaneous) (Q1)"
231;64345;Ecological Monographs;129615;5,464;Q1;2016;Ecology, Evolution, Behavior and Systematics (Q1)
232;4000151808;PLoS Genetics;15537390, 15537404;5,457;Q1;2016;"Cancer Research (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
233;27538;Progress in Energy and Combustion Science;3601285;5,443;Q1;2016;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1)"
234;25725;World Politics;00438871, 10863338;5,437;Q1;2016;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
235;24254;IEEE Transactions on Pattern Analysis and Machine Intelligence;1628828;5,388;Q1;2016;"Applied Mathematics (Q1); Artificial Intelligence (Q1); Computational Theory and Mathematics (Q1); Computer Vision and Pattern Recognition (Q1); Software (Q1)"
236;22321;Trends in Pharmacological Sciences;18733735, 01656147;5,35;Q1;2016;"Pharmacology (Q1); Toxicology (Q1)"
237;20650;Journal of Management Studies;00222380, 14676486;5,33;Q1;2016;"Business and International Management (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)"
238;21100261712;Analytic Methods in Accident Research;22136657;5,319;Q1;2016;"Safety Research (Q1); Transportation (Q1)"
239;19084;Molecular Aspects of Medicine;00982997, 18729452;5,308;Q1;2016;"Biochemistry (Q1); Clinical Biochemistry (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1)"
240;25143;Advanced Functional Materials;1616301X;5,302;Q1;2016;"Biomaterials (Q1); Condensed Matter Physics (Q1); Electrochemistry (Q1); Electronic, Optical and Magnetic Materials (Q1); Nanoscience and Nanotechnology (Q1)"
241;12137;Journal of Statistical Software;15487660;5,301;Q1;2016;"Software (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
242;19700173023;Living Reviews in Solar Physics;16144961, 23673648;5,286;Q1;2016;"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)"
243;17378;Critical Reviews in Biochemistry and Molecular Biology;10409238, 15497798;5,283;Q1;2016;"Biochemistry (Q1); Molecular Biology (Q1)"
244;13900;Cell Research;17487838, 10010602;5,277;Q1;2016;"Cell Biology (Q1); Molecular Biology (Q1)"
245;16715;Annual Review of Phytopathology;00664286, 15452107;5,267;Q1;2016;Plant Science (Q1)
246;28371;Hepatology;02709139, 15273350;5,229;Q1;2016;"Hepatology (Q1); Medicine (miscellaneous) (Q1)"
247;80370;Journal of Financial and Quantitative Analysis;00221090, 17566916;5,219;Q1;2016;"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)"
248;17945;Bioinformatics;13674811, 13674803;5,21;Q1;2016;"Biochemistry (Q1); Computational Mathematics (Q1); Computational Theory and Mathematics (Q1); Computer Science Applications (Q1); Molecular Biology (Q1); Statistics and Probability (Q1)"
249;21100212318;Cancer Discovery;21598274, 21598290;5,174;Q1;2016;Oncology (Q1)
250;21100327726;Applied Physics Reviews;19319401;5,171;Q1;2016;Physics and Astronomy (miscellaneous) (Q1)
251;17400;Current Opinion in Structural Biology;1879033X, 0959440X;5,17;Q1;2016;"Molecular Biology (Q1); Structural Biology (Q1)"
252;22080;Current Opinion in Genetics and Development;0959437X, 18790380;5,166;Q1;2016;"Developmental Biology (Q1); Genetics (Q1)"
253;100147317;Journal of Supply Chain Management;15232409, 1745493X;5,164;Q1;2016;"Economics, Econometrics and Finance (miscellaneous) (Q1); Information Systems (Q1); Management Information Systems (Q1); Marketing (Q1)"
254;21100401152;Microbiome;20492618;5,142;Q1;2016;"Microbiology (Q1); Microbiology (medical) (Q1)"
255;19600166310;EMBO Molecular Medicine;17574676, 17574684;5,138;Q1;2016;Molecular Medicine (Q1)
256;26746;Trends in Endocrinology and Metabolism;10432760, 18793061;5,125;Q1;2016;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
257;28711;Annals of Oncology;15698041, 09237534;5,096;Q1;2016;"Hematology (Q1); Medicine (miscellaneous) (Q1); Oncology (Q1)"
258;29993;Annual Review of Nutrition;01999885, 15454312;5,091;Q1;2016;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
259;21100401154;Epidemiologic Methods;21949263, 2161962X;5,078;Q1;2016;"Applied Mathematics (Q1); Epidemiology (Q1)"
260;21100420802;GigaScience;2047217X;5,068;Q1;2016;"Computer Science Applications (Q1); Health Informatics (Q1)"
261;12977;PLoS Biology;15449173, 15457885;5,06;Q1;2016;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
262;17600155130;NCHS data brief;19414927, 19414935;5,057;Q1;2016;Medicine (miscellaneous) (Q1)
263;20205;Trends in Molecular Medicine;1471499X, 14714914;5,052;Q1;2016;"Molecular Biology (Q1); Molecular Medicine (Q1)"
264;24392;Journal of International Business Studies;00472506, 14786990;5,041;Q1;2016;"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)"
265;26015;Leukemia;08876924, 14765551;5,041;Q1;2016;"Anesthesiology and Pain Medicine (Q1); Cancer Research (Q1); Hematology (Q1); Oncology (Q1)"
266;11300153407;JACC: Cardiovascular Imaging;1936878X, 18767591;5,038;Q1;2016;"Cardiology and Cardiovascular Medicine (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
267;12854;Clinical Psychology Review;18737811, 02727358;5,013;Q1;2016;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
268;25297;Journal of Hepatology;16000641, 01688278;5,012;Q1;2016;Hepatology (Q1)
269;26580;Geometric and Functional Analysis;14208970, 1016443X;5,01;Q1;2016;"Analysis (Q1); Geometry and Topology (Q1)"
270;13564;Educational Psychologist;15326985, 00461520;4,988;Q1;2016;Developmental and Educational Psychology (Q1)
271;144675;Frontiers in Ecology and the Environment;15409295, 15409309;4,982;Q1;2016;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
272;14750;International Journal of Epidemiology;14643685, 03005771;4,982;Q1;2016;"Epidemiology (Q1); Medicine (miscellaneous) (Q1)"
273;25835;International Security;15314804, 01622889;4,982;Q1;2016;"Law (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
274;21100217611;Methods in Ecology and Evolution;2041210X;4,982;Q1;2016;"Ecological Modeling (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
275;14531;Development (Cambridge);14779129, 09501991;4,979;Q1;2016;"Developmental Biology (Q1); Molecular Biology (Q1)"
276;25936;Duke Mathematical Journal;15477398, 00127094;4,975;Q1;2016;Mathematics (miscellaneous) (Q1)
277;12074;Bulletin of the American Meteorological Society;15200477, 00030007;4,968;Q1;2016;Atmospheric Science (Q1)
278;15131;Global Change Biology;13652486, 13541013;4,938;Q1;2016;"Ecology (Q1); Environmental Chemistry (Q1); Environmental Science (miscellaneous) (Q1); Global and Planetary Change (Q1)"
279;5800173382;ISME Journal;17517362, 17517370;4,938;Q1;2016;"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
280;25487;Diabetes;121797;4,936;Q1;2016;"Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
281;21100284918;Earth System Science Data;18663516, 18663508;4,928;Q1;2016;Earth and Planetary Sciences (miscellaneous) (Q1)
282;29183;Cancer Research;00085472, 15387445;4,908;Q1;2016;"Cancer Research (Q1); Oncology (Q1)"
283;21100199809;Probability Surveys;15495787;4,885;Q1;2016;Statistics and Probability (Q1)
284;25208;Archive for Rational Mechanics and Analysis;00039527, 14320673;4,866;Q1;2016;"Analysis (Q1); Mathematics (miscellaneous) (Q1); Mechanical Engineering (Q1)"
285;15090;Progress in Retinal and Eye Research;13509462, 18731635;4,861;Q1;2016;"Ophthalmology (Q1); Sensory Systems (Q1)"
286;11300153721;Science Signaling;19450877, 19379145;4,858;Q1;2016;"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
287;9500153903;Biological Reviews;1469185X, 14647931;4,85;Q1;2016;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
288;16764;Journal of Neuroscience;02706474, 15292401;4,849;Q1;2016;Neuroscience (miscellaneous) (Q1)
289;29263;Clinical Cancer Research;10780432, 15573265;4,846;Q1;2016;"Cancer Research (Q1); Oncology (Q1)"
290;21100200203;Wiley Interdisciplinary Reviews: Computational Molecular Science;17590876, 17590884;4,843;Q1;2016;"Biochemistry (Q1); Computational Mathematics (Q1); Computer Science Applications (Q1); Materials Chemistry (Q1); Physical and Theoretical Chemistry (Q1)"
291;24870;Journal of Human Resources;15488004, 0022166X;4,841;Q1;2016;"Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)"
292;144974;Journal of Service Research;10946705, 15527379;4,818;Q1;2016;"Information Systems (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
293;19169;Journal of Operations Management;2726963;4,809;Q1;2016;"Computer Science Applications (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)"
294;21100457028;Science advances;23752548;4,8;Q1;2016;Medicine (miscellaneous) (Q1)
295;24393;Journal of International Economics;221996;4,79;Q1;2016;"Economics and Econometrics (Q1); Finance (Q1)"
296;21100407195;Optica;23342536;4,761;Q1;2016;"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1)"
297;21100403931;Materials Horizons;20516347, 20516355;4,758;Q1;2016;"Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Process Chemistry and Technology (Q1)"
298;21100197947;Nano Energy;22112855;4,745;Q1;2016;"Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
299;4700152287;Academy of Management Perspectives;15589080;4,737;Q1;2016;"Business and International Management (Q1); Marketing (Q1); Strategy and Management (Q1)"
300;4000151809;PLoS Pathogens;15537374, 15537366;4,736;Q1;2016;"Genetics (Q1); Immunology (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
301;14639;Ophthalmology;15494713, 01616420;4,733;Q1;2016;Ophthalmology (Q1)
302;26463;Progress in Lipid Research;18732194, 01637827;4,726;Q1;2016;"Biochemistry (Q1); Cell Biology (Q1)"
303;18045;Neuroscience and Biobehavioral Reviews;18737528, 01497634;4,709;Q1;2016;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
304;20833;Health Affairs;02782715, 15445208;4,693;Q1;2016;"Health Policy (Q1); Medicine (miscellaneous) (Q1)"
305;19400157233;Circulation: Heart Failure;19413297, 19413289;4,685;Q1;2016;"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1)"
306;13461;Psychological Methods;1082989X, 19391463;4,682;Q1;2016;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
307;16929;American Sociological Review;00031224, 19398271;4,678;Q1;2016;Sociology and Political Science (Q1)
308;20333;Journal of Politics;14682508, 00223816;4,658;Q1;2016;Sociology and Political Science (Q1)
309;17809;Trends in Plant Science;13601385, 18784372;4,648;Q1;2016;Plant Science (Q1)
310;24046;Seminars in Cancer Biology;10963650, 1044579X;4,615;Q1;2016;Cancer Research (Q1)
311;21817;Clinical Infectious Diseases;15376591, 10584838;4,614;Q1;2016;"Infectious Diseases (Q1); Microbiology (medical) (Q1)"
312;22191;Genetics in Medicine;10983600, 15300366;4,614;Q1;2016;"Genetics (clinical) (Q1); Medicine (miscellaneous) (Q1)"
313;19600166212;Journal of Physical Chemistry Letters;19487185;4,602;Q1;2016;"Materials Science (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
314;19370;Journal of the American Society of Nephrology : JASN;15333450, 10466673;4,585;Q1;2016;"Medicine (miscellaneous) (Q1); Nephrology (Q1)"
315;12817;Personnel Psychology;00315826, 17446570;4,57;Q1;2016;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
316;16160;Review of Finance;1573692X, 15723097;4,555;Q1;2016;Finance (Q1)
317;20862;Trends in Microbiology;18784380, 0966842X;4,547;Q1;2016;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)"
318;21100420314;Energy Storage Materials;24058297;4,54;Q1;2016;"Energy Engineering and Power Technology (Q1); Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
