Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
195;7500153126;Journal of the European Economic Association;15424774, 15424766;6,401;Q1;2017;Economics, Econometrics and Finance (miscellaneous) (Q1)
196;6400153126;Theoretical Economics;15557561;6,342;Q1;2017;Economics, Econometrics and Finance (miscellaneous) (Q1)
197;16929;American Sociological Review;00031224, 19398271;6,333;Q1;2017;Sociology and Political Science (Q1)
198;17269;Studies in Mycology;1660616;6,328;Q1;2017;"Agricultural and Biological Sciences (miscellaneous) (Q1); Plant Science (Q1)"
199;21100394875;Cell Systems;24054712;6,32;Q1;2017;"Cell Biology (Q1); Histology (Q1); Pathology and Forensic Medicine (Q1)"
200;17382;Molecular Psychiatry;14765578, 13594184;6,281;Q1;2017;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
201;144981;Quantitative Marketing and Economics;15707156, 1573711X;6,239;Q1;2017;"Economics, Econometrics and Finance (miscellaneous) (Q1); Marketing (Q1)"
202;21100420583;JAMA Oncology;23742445, 23742437;6,187;Q1;2017;Medicine (miscellaneous) (Q1)
203;22687;Angewandte Chemie - International Edition;14337851, 15213773;6,155;Q1;2017;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
204;25936;Duke Mathematical Journal;15477398, 00127094;6,155;Q1;2017;Mathematics (miscellaneous) (Q1)
205;17945;Bioinformatics;13674811, 13674803;6,14;Q1;2017;"Biochemistry (Q1); Computational Mathematics (Q1); Computational Theory and Mathematics (Q1); Computer Science Applications (Q1); Molecular Biology (Q1); Statistics and Probability (Q1)"
206;21100201772;Physical Review X;21603308;6,11;Q1;2017;Physics and Astronomy (miscellaneous) (Q1)
207;19584;Annual Review of Public Health;01637525, 15452093;6,106;Q1;2017;"Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
208;29488;Progress in Particle and Nuclear Physics;1466410;6,093;Q1;2017;Nuclear and High Energy Physics (Q1)
209;21121;Proceedings of the National Academy of Sciences of the United States of America;10916490, 00278424;6,092;Q1;2017;Multidisciplinary (Q1)
210;11700154368;Publications Mathematiques de l'Institut des Hautes Etudes Scientifiques;16181913, 00738301;6,011;Q1;2017;Mathematics (miscellaneous) (Q1)
211;21100832985;ACS Energy Letters;23808195;5,991;Q1;2017;"Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Materials Chemistry (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
212;21100326898;Acta Crystallographica Section A: Foundations and Advances;20532733;5,99;Q1;2017;"Biochemistry (Q1); Condensed Matter Physics (Q1); Inorganic Chemistry (Q1); Materials Science (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q1); Structural Biology (Q1)"
213;21100370017;Lancet Haematology,The;23523026;5,98;Q1;2017;Hematology (Q1)
214;18000;American Journal of Respiratory and Critical Care Medicine;1073449X, 15354970;5,942;Q1;2017;"Critical Care and Intensive Care Medicine (Q1); Pulmonary and Respiratory Medicine (Q1)"
215;21100369870;Lancet HIV,The;23523018;5,932;Q1;2017;"Epidemiology (Q1); Immunology (Q1); Infectious Diseases (Q1); Virology (Q1)"
216;144840;PLoS Medicine;15491277, 15491676;5,914;Q1;2017;"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
217;13649;Annals of Statistics;905364;5,87;Q1;2017;"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
218;14317;Brain;14602156, 00068950;5,858;Q1;2017;"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1)"
219;22899;Journal of Consumer Research;00935301, 15375277;5,856;Q1;2017;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
220;21100457028;Science advances;23752548;5,817;Q1;2017;Medicine (miscellaneous) (Q1)
221;23188;European Journal of Heart Failure;13889842, 18790844;5,784;Q1;2017;Cardiology and Cardiovascular Medicine (Q1)
222;73008;Vital and health statistics. Series 2, Data evaluation and methods research;00832057, 23330872;5,78;Q1;2017;"Health Information Management (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
223;15090;Progress in Retinal and Eye Research;13509462, 18731635;5,751;Q1;2017;"Ophthalmology (Q1); Sensory Systems (Q1)"
224;19169;Journal of Operations Management;2726963;5,739;Q1;2017;"Computer Science Applications (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)"
225;20810;Immunological Reviews;01052896, 1600065X;5,715;Q1;2017;"Immunology (Q1); Immunology and Allergy (Q1)"
226;14179;Annals of Neurology;15318249, 03645134;5,706;Q1;2017;"Neurology (Q1); Neurology (clinical) (Q1)"
227;21100200203;Wiley Interdisciplinary Reviews: Computational Molecular Science;17590876, 17590884;5,698;Q1;2017;"Biochemistry (Q1); Computational Mathematics (Q1); Computer Science Applications (Q1); Materials Chemistry (Q1); Physical and Theoretical Chemistry (Q1)"
228;24025;Progress in Neurobiology;18735118, 03010082;5,69;Q1;2017;Neuroscience (miscellaneous) (Q1)
229;29709;Reports on Progress in Physics;13616633, 00344885;5,64;Q1;2017;"Medicine (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
230;25297;Journal of Hepatology;16000641, 01688278;5,633;Q1;2017;Hepatology (Q1)
231;19988;Persoonia: Molecular Phylogeny and Evolution of Fungi;315850;5,633;Q1;2017;"Ecology, Evolution, Behavior and Systematics (Q1); Plant Science (Q1)"
232;25143;Advanced Functional Materials;1616301X;5,617;Q1;2017;"Biomaterials (Q1); Condensed Matter Physics (Q1); Electrochemistry (Q1); Electronic, Optical and Magnetic Materials (Q1); Nanoscience and Nanotechnology (Q1)"
233;28711;Annals of Oncology;15698041, 09237534;5,599;Q1;2017;"Hematology (Q1); Medicine (miscellaneous) (Q1); Oncology (Q1)"
234;16594;Plant Cell;1532298X, 10404651;5,597;Q1;2017;"Cell Biology (Q1); Plant Science (Q1)"
235;15557;American Political Science Review;15375943, 00030554;5,587;Q1;2017;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
236;26580;Geometric and Functional Analysis;14208970, 1016443X;5,563;Q1;2017;"Analysis (Q1); Geometry and Topology (Q1)"
237;21100826360;JAMA Cardiology;23806583, 23806591;5,551;Q1;2017;Cardiology and Cardiovascular Medicine (Q1)
238;28371;Hepatology;02709139, 15273350;5,541;Q1;2017;"Hepatology (Q1); Medicine (miscellaneous) (Q1)"
239;28978;Journal of Economic Growth;15737020, 13814338;5,529;Q1;2017;Economics and Econometrics (Q1)
240;17700156408;Nature Reviews Neurology;17594766, 17594758;5,507;Q1;2017;"Cellular and Molecular Neuroscience (Q1); Neurology (clinical) (Q1)"
241;22324;Organization Science;15265455, 10477039;5,497;Q1;2017;"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)"
242;14308;Biological Psychiatry;00063223, 18732402;5,49;Q1;2017;Biological Psychiatry (Q1)
243;12459;Journal of the National Cancer Institute;14602105, 00278874;5,488;Q1;2017;"Cancer Research (Q1); Oncology (Q1)"
244;17664;American Journal of Psychiatry;0002953X, 15357228;5,48;Q1;2017;Psychiatry and Mental Health (Q1)
245;12216;Molecular Biology and Evolution;15371719, 07374038;5,475;Q1;2017;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Molecular Biology (Q1)"
246;17700156440;Nature Reviews Endocrinology;17595037, 17595029;5,462;Q1;2017;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
247;19600166310;EMBO Molecular Medicine;17574676, 17574684;5,44;Q1;2017;Molecular Medicine (Q1)
248;15823;Journal of Public Administration Research and Theory;14779803, 10531858;5,407;Q1;2017;"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
249;14305;Systematic Biology;1076836X, 10635157;5,384;Q1;2017;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
250;17400;Current Opinion in Structural Biology;1879033X, 0959440X;5,382;Q1;2017;"Molecular Biology (Q1); Structural Biology (Q1)"
251;21307;Management Science;00251909, 15265501;5,356;Q1;2017;"Management Science and Operations Research (Q1); Strategy and Management (Q1)"
252;15623;Human Reproduction Update;14602369, 13554786;5,317;Q1;2017;"Obstetrics and Gynecology (Q1); Reproductive Medicine (Q1)"
253;16715;Annual Review of Phytopathology;00664286, 15452107;5,301;Q1;2017;Plant Science (Q1)
254;21100788876;Chem;24519294;5,295;Q1;2017;"Biochemistry (Q1); Biochemistry (medical) (Q1); Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Environmental Chemistry (Q1); Materials Chemistry (Q1)"
255;19700182323;Perspectives on Psychological Science;17456916, 17456924;5,26;Q1;2017;Psychology (miscellaneous) (Q1)
256;144974;Journal of Service Research;10946705, 15527379;5,247;Q1;2017;"Information Systems (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
257;21100356804;Lancet Psychiatry,The;22150374, 22150366;5,247;Q1;2017;"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)"
258;21100278313;Light: Science and Applications;20477538;5,245;Q1;2017;"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1)"
259;12854;Clinical Psychology Review;18737811, 02727358;5,226;Q1;2017;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
260;19700173023;Living Reviews in Solar Physics;16144961, 23673648;5,222;Q1;2017;"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)"
261;23860;Journal of Business Venturing;8839026;5,212;Q1;2017;"Business and International Management (Q1); Management of Technology and Innovation (Q1)"
262;21100420314;Energy Storage Materials;24058297;5,208;Q1;2017;"Energy Engineering and Power Technology (Q1); Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
263;24392;Journal of International Business Studies;00472506, 14786990;5,198;Q1;2017;"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)"
264;28973;Journal of Econometrics;3044076;5,191;Q1;2017;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
265;21100197947;Nano Energy;22112855;5,185;Q1;2017;"Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
266;21100401152;Microbiome;20492618;5,171;Q1;2017;"Microbiology (Q1); Microbiology (medical) (Q1)"
267;26746;Trends in Endocrinology and Metabolism;10432760, 18793061;5,163;Q1;2017;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
268;23011;Economic Journal;14680297, 00130133;5,161;Q1;2017;Economics and Econometrics (Q1)
269;26015;Leukemia;08876924, 14765551;5,131;Q1;2017;"Anesthesiology and Pain Medicine (Q1); Cancer Research (Q1); Hematology (Q1); Oncology (Q1)"
270;12402;MIS Quarterly: Management Information Systems;02767783, 21629730;5,085;Q1;2017;"Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)"
271;21100416121;Nature Plants;2055026X;5,075;Q1;2017;Plant Science (Q1)
272;25959;Annales Scientifiques de l'Ecole Normale Superieure;129593;5,055;Q1;2017;Mathematics (miscellaneous) (Q1)
273;21817;Clinical Infectious Diseases;15376591, 10584838;5,051;Q1;2017;"Infectious Diseases (Q1); Microbiology (medical) (Q1)"
274;14992;Current Opinion in Neurobiology;09594388, 18736882;5,051;Q1;2017;Neuroscience (miscellaneous) (Q1)
275;21267;Journal of Allergy and Clinical Immunology;10976825, 00916749;5,049;Q1;2017;"Immunology (Q1); Immunology and Allergy (Q1)"
276;21100403931;Materials Horizons;20516347, 20516355;5,025;Q1;2017;"Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Process Chemistry and Technology (Q1)"
277;21100824912;ACS Central Science;23747951, 23747943;5,022;Q1;2017;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
278;21100420802;GigaScience;2047217X;5,022;Q1;2017;"Computer Science Applications (Q1); Health Informatics (Q1)"
279;100147317;Journal of Supply Chain Management;15232409, 1745493X;5,015;Q1;2017;"Economics, Econometrics and Finance (miscellaneous) (Q1); Information Systems (Q1); Management Information Systems (Q1); Marketing (Q1)"
280;21100248838;Stem Cell Reports;22136711;5;Q1;2017;"Biochemistry (Q1); Cell Biology (Q1); Developmental Biology (Q1); Genetics (Q1)"
281;21100401154;Epidemiologic Methods;21949263, 2161962X;4,985;Q1;2017;"Applied Mathematics (Q1); Epidemiology (Q1)"
282;21100470165;Advanced Science;21983844;4,982;Q1;2017;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
283;17378;Critical Reviews in Biochemistry and Molecular Biology;10409238, 15497798;4,977;Q1;2017;"Biochemistry (Q1); Molecular Biology (Q1)"
284;29993;Annual Review of Nutrition;01999885, 15454312;4,97;Q1;2017;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
285;17809;Trends in Plant Science;13601385, 18784372;4,965;Q1;2017;Plant Science (Q1)
286;19684;Criminology;17459125, 00111384;4,963;Q1;2017;"Law (Q1); Pathology and Forensic Medicine (Q1)"
287;21100368204;Cancer Immunology Research;23266066, 23266074;4,956;Q1;2017;"Cancer Research (Q1); Immunology (Q1)"
288;12977;PLoS Biology;15449173, 15457885;4,941;Q1;2017;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
289;29263;Clinical Cancer Research;10780432, 15573265;4,929;Q1;2017;"Cancer Research (Q1); Oncology (Q1)"
290;21100228519;JAMA Neurology;21686157, 21686149;4,925;Q1;2017;Neurology (clinical) (Q1)
291;19700188320;ACS Catalysis;21555435;4,921;Q1;2017;Catalysis (Q1)
292;64345;Ecological Monographs;129615;4,912;Q1;2017;Ecology, Evolution, Behavior and Systematics (Q1)
293;25820;Communications on Pure and Applied Mathematics;00103640, 10970312;4,911;Q1;2017;"Applied Mathematics (Q1); Mathematics (miscellaneous) (Q1)"
294;9500153903;Biological Reviews;1469185X, 14647931;4,9;Q1;2017;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
295;14639;Ophthalmology;15494713, 01616420;4,896;Q1;2017;Ophthalmology (Q1)
296;21100284918;Earth System Science Data;18663516, 18663508;4,885;Q1;2017;Earth and Planetary Sciences (miscellaneous) (Q1)
297;20205;Trends in Molecular Medicine;1471499X, 14714914;4,876;Q1;2017;"Molecular Biology (Q1); Molecular Medicine (Q1)"
298;11300153408;JACC: Cardiovascular Interventions;18767605, 19368798;4,851;Q1;2017;"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1)"
299;21100261712;Analytic Methods in Accident Research;22136657;4,849;Q1;2017;"Safety Research (Q1); Transportation (Q1)"
300;18797;Current Opinion in Immunology;9527915;4,839;Q1;2017;"Immunology (Q1); Immunology and Allergy (Q1)"
301;4000151808;PLoS Genetics;15537390, 15537404;4,829;Q1;2017;"Cancer Research (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
302;19370;Journal of the American Society of Nephrology : JASN;15333450, 10466673;4,819;Q1;2017;"Medicine (miscellaneous) (Q1); Nephrology (Q1)"
303;5800173382;ISME Journal;17517362, 17517370;4,813;Q1;2017;"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
304;22321;Trends in Pharmacological Sciences;18733735, 01656147;4,794;Q1;2017;"Pharmacology (Q1); Toxicology (Q1)"
305;22080;Current Opinion in Genetics and Development;0959437X, 18790380;4,754;Q1;2017;"Developmental Biology (Q1); Genetics (Q1)"
306;17700156509;Nature Reviews Cardiology;17595010, 17595002;4,739;Q1;2017;Cardiology and Cardiovascular Medicine (Q1)
307;12817;Personnel Psychology;00315826, 17446570;4,733;Q1;2017;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
308;15131;Global Change Biology;13652486, 13541013;4,731;Q1;2017;"Ecology (Q1); Environmental Chemistry (Q1); Environmental Science (miscellaneous) (Q1); Global and Planetary Change (Q1)"
309;22088;EMBO Reports;14693178, 1469221X;4,724;Q1;2017;"Biochemistry (Q1); Genetics (Q1); Molecular Biology (Q1)"
310;19900191883;American Economic Journal: Microeconomics;19457669, 19457685;4,723;Q1;2017;Economics, Econometrics and Finance (miscellaneous) (Q1)
311;14531;Development (Cambridge);14779129, 09501991;4,698;Q1;2017;"Developmental Biology (Q1); Molecular Biology (Q1)"
312;15388;Journal of Applied Psychology;19391854, 00219010;4,694;Q1;2017;Applied Psychology (Q1)
313;144675;Frontiers in Ecology and the Environment;15409295, 15409309;4,677;Q1;2017;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
314;12878;Chemistry of Materials;15205002, 08974756;4,675;Q1;2017;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1)"
315;19600166212;Journal of Physical Chemistry Letters;19487185;4,667;Q1;2017;"Materials Science (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
